-2.336189727783203125e+02 -3.928799438476562500e+01 -9.905333709716796875e+01
-2.679990234375000000e+02 -5.967519760131835938e+01 -1.047100601196289062e+02
-2.366469573974609375e+02 -3.382209396362304688e+01 -1.023080978393554688e+02
-2.066736145019531250e+02 -5.147620773315429688e+01 1.666056823730468750e+02
-2.423834533691406250e+02 -4.661390686035156250e+01 -8.599302673339843750e+01
-2.444747467041015625e+02 -3.498403930664062500e+01 -4.681727981567382812e+01
-2.623642578125000000e+02 -7.647850799560546875e+01 -4.731610870361328125e+01
-2.744568481445312500e+02 -5.767291259765625000e+01 5.358243179321289062e+01
-2.496963195800781250e+02 -4.114457321166992188e+01 1.404073238372802734e+01
-2.075844879150390625e+02 -5.884916687011718750e+01 1.304644775390625000e+02
-2.004003906250000000e+02 -3.334304809570312500e+01 1.713119964599609375e+02
-2.835425720214843750e+02 -5.328938293457031250e+01 3.693104934692382812e+01
-2.296889801025390625e+02 -5.439376831054687500e+01 -9.962522888183593750e+01
-2.582288513183593750e+02 -3.599430084228515625e+01 8.676107788085937500e+01
-2.041982269287109375e+02 -5.972814559936523438e+01 1.581277313232421875e+02
-2.565255432128906250e+02 -4.182092285156250000e+01 -7.445015907287597656e+00
-2.532864227294921875e+02 -7.043054962158203125e+01 -3.579658508300781250e+01
-2.612744140625000000e+02 -4.463491439819335938e+01 -1.049132461547851562e+02
-2.427634277343750000e+02 -7.325271606445312500e+01 -2.248513698577880859e+00
-2.725006408691406250e+02 -3.702547836303710938e+01 -1.060154037475585938e+02
-2.303732910156250000e+02 -4.494066619873046875e+01 -1.772731933593750000e+02
-2.637176818847656250e+02 -4.887372970581054688e+01 -1.031518249511718750e+02
-2.125367431640625000e+02 -5.822035980224609375e+01 1.534540100097656250e+02
-2.389235076904296875e+02 -4.070584106445312500e+01 -9.940076446533203125e+01
-1.926772613525390625e+02 -5.879550933837890625e+01 1.569475708007812500e+02
-2.754479064941406250e+02 -5.734309768676757812e+01 -2.376163482666015625e+01
-2.646908874511718750e+02 -4.522826004028320312e+01 2.556133460998535156e+01
-2.539125823974609375e+02 -7.329316711425781250e+01 2.586089324951171875e+01
-2.553665771484375000e+02 -3.811077117919921875e+01 4.487797546386718750e+01
-2.732063293457031250e+02 -6.641171264648437500e+01 -9.210738372802734375e+01
-2.061442718505859375e+02 -6.093359375000000000e+01 1.606754608154296875e+02
-2.111647949218750000e+02 -5.205299758911132812e+01 1.643732147216796875e+02
-2.601332092285156250e+02 -6.337834548950195312e+01 -9.279519653320312500e+01
-2.478910217285156250e+02 -7.450279998779296875e+01 -1.268382167816162109e+01
-2.721663818359375000e+02 -7.421542358398437500e+01 -1.157752895355224609e+01
-1.938252410888671875e+02 -5.981770324707031250e+01 2.139868621826171875e+02
-2.032113189697265625e+02 -6.884464263916015625e+01 -1.590306854248046875e+02
-2.214058837890625000e+02 -7.603893280029296875e+01 1.258456420898437500e+02
-2.177377777099609375e+02 -5.398593521118164062e+01 1.691402587890625000e+02
-2.364321899414062500e+02 -6.267193603515625000e+01 -1.393484191894531250e+02
-2.682809143066406250e+02 -3.430142593383789062e+01 -1.171826553344726562e+02
-2.371776885986328125e+02 -4.233184814453125000e+01 -9.458069610595703125e+01
-2.147246704101562500e+02 -5.758795928955078125e+01 -1.311878814697265625e+02
-2.446297912597656250e+02 -3.674728393554687500e+01 -4.507252502441406250e+01
