-1.968873901367187500e+02 1.870639495849609375e+02 3.647398376464843750e+01
-2.038740692138671875e+02 1.846566467285156250e+02 3.913613891601562500e+01
-1.927149047851562500e+02 1.859909362792968750e+02 3.710831832885742188e+01
-2.215070037841796875e+02 1.751344604492187500e+02 2.012047529220581055e+00
-1.788183593750000000e+02 1.681097412109375000e+02 -1.650907897949218750e+02
-1.849821929931640625e+02 1.992558746337890625e+02 -4.503276443481445312e+01
-2.214132385253906250e+02 1.563086853027343750e+02 3.760149765014648438e+01
-2.114565429687500000e+02 1.650627288818359375e+02 -2.855655431747436523e+00
-1.888641357421875000e+02 1.634125823974609375e+02 1.428948516845703125e+02
-2.055788269042968750e+02 1.791028442382812500e+02 2.503642082214355469e+01
-1.897526245117187500e+02 1.798612213134765625e+02 -9.590771484375000000e+01
-1.912469787597656250e+02 1.855252075195312500e+02 1.842842674255371094e+01
-1.872202606201171875e+02 1.668784179687500000e+02 -1.321115570068359375e+02
-2.035678405761718750e+02 1.794695281982421875e+02 -7.825178527832031250e+01
-1.950733184814453125e+02 1.750634002685546875e+02 4.181255340576171875e+01
-1.811679077148437500e+02 1.655272064208984375e+02 -1.625998840332031250e+02
-2.275692749023437500e+02 1.601640625000000000e+02 -7.900322723388671875e+01
-1.888608398437500000e+02 1.790297546386718750e+02 1.424053955078125000e+02
-1.894808197021484375e+02 1.996768035888671875e+02 1.599712562561035156e+01
-1.847517395019531250e+02 1.729099121093750000e+02 -1.356184082031250000e+02
-2.169019622802734375e+02 1.595035247802734375e+02 3.803329467773437500e+01
-2.287952117919921875e+02 1.887417449951171875e+02 -3.458531570434570312e+01
-1.846783294677734375e+02 1.881026000976562500e+02 2.977313232421875000e+01
-1.913229522705078125e+02 1.719409942626953125e+02 -3.798706817626953125e+01
-2.204532775878906250e+02 1.573322296142578125e+02 1.713180160522460938e+01
-2.139975280761718750e+02 1.820970001220703125e+02 -7.763808441162109375e+01
-1.927207336425781250e+02 1.875202026367187500e+02 2.928205108642578125e+01
-1.799873046875000000e+02 1.595940093994140625e+02 -3.568593978881835938e+01
-1.811340179443359375e+02 1.774854125976562500e+02 -9.940244293212890625e+01
-2.377070159912109375e+02 1.552554931640625000e+02 4.400729370117187500e+01
-2.034665527343750000e+02 1.904024505615234375e+02 2.865781021118164062e+01
-2.104735260009765625e+02 1.753276672363281250e+02 -6.661647033691406250e+01
-2.310126647949218750e+02 1.552113800048828125e+02 2.832019805908203125e+01
-1.991636810302734375e+02 1.749706268310546875e+02 -7.610157775878906250e+01
-2.056401672363281250e+02 1.855953521728515625e+02 -1.205041027069091797e+01
-2.003049316406250000e+02 1.871520538330078125e+02 -8.305805969238281250e+01
-2.132081756591796875e+02 1.830702667236328125e+02 -7.360048675537109375e+01
-1.952151184082031250e+02 1.774640808105468750e+02 4.135208129882812500e+01
-2.189959869384765625e+02 1.752132263183593750e+02 3.011144161224365234e+00
-2.240825958251953125e+02 1.682917480468750000e+02 -7.706043243408203125e+01
-2.203760375976562500e+02 1.738034973144531250e+02 -3.016921043395996094e+00
-2.129227905273437500e+02 1.940753326416015625e+02 -1.078940677642822266e+01
-1.810553894042968750e+02 1.967857666015625000e+02 -7.759129333496093750e+01
-1.896173248291015625e+02 1.719777832031250000e+02 -3.759592056274414062e+01
-1.912344055175781250e+02 1.601416778564453125e+02 -3.884145355224609375e+01
-2.360560150146484375e+02 1.614023437500000000e+02 8.412754821777343750e+01
