-1.790899505615234375e+02 2.306232604980468750e+02 6.765653991699218750e+01
-1.798356933593750000e+02 2.195263061523437500e+02 -1.503981876373291016e+01
-1.847441406250000000e+02 2.011617736816406250e+02 8.630970764160156250e+01
-1.787000274658203125e+02 2.147065429687500000e+02 7.581240081787109375e+01
-1.922489471435546875e+02 2.150999755859375000e+02 -9.841165542602539062e+00
-1.870541992187500000e+02 2.234564208984375000e+02 4.855600357055664062e+01
-1.915999603271484375e+02 2.010760650634765625e+02 2.593858146667480469e+01
-1.998235015869140625e+02 2.121529541015625000e+02 -1.359255027770996094e+01
-1.857447052001953125e+02 2.261267852783203125e+02 5.110302352905273438e+01
-1.808968353271484375e+02 2.109822692871093750e+02 7.016356658935546875e+01
-1.986826629638671875e+02 2.215066833496093750e+02 1.426108741760253906e+01
-1.949734802246093750e+02 2.154462585449218750e+02 6.340668869018554688e+01
-2.110613555908203125e+02 2.043960113525390625e+02 -4.248419570922851562e+01
-1.860297851562500000e+02 2.133786010742187500e+02 7.351847076416015625e+01
-1.791100921630859375e+02 2.055450897216796875e+02 2.775318908691406250e+01
-2.016116485595703125e+02 2.109583282470703125e+02 -1.494134807586669922e+01
-1.788374023437500000e+02 2.275150909423828125e+02 6.881482696533203125e+01
-1.907515106201171875e+02 2.169438323974609375e+02 -1.200902080535888672e+01
-1.928800659179687500e+02 2.019425506591796875e+02 2.512952232360839844e+01
-1.839315338134765625e+02 2.245485839843750000e+02 -1.590007686614990234e+01
-1.815041961669921875e+02 2.092459411621093750e+02 3.706686401367187500e+01
-1.915278472900390625e+02 2.157745513916015625e+02 7.296649169921875000e+01
-1.911777343750000000e+02 2.143262023925781250e+02 4.558970642089843750e+01
-2.030967102050781250e+02 2.093785705566406250e+02 6.699800109863281250e+01
-1.932481231689453125e+02 2.165990600585937500e+02 7.187442779541015625e+01
-2.058951721191406250e+02 2.047032928466796875e+02 4.529193878173828125e+00
-1.902921752929687500e+02 2.162070617675781250e+02 7.295785522460937500e+01
-1.984436035156250000e+02 2.024772644042968750e+02 -3.515016937255859375e+01
-2.034258575439453125e+02 2.108719024658203125e+02 5.604858779907226562e+01
-1.871377868652343750e+02 2.114368743896484375e+02 9.017499542236328125e+01
-1.943080596923828125e+02 2.024417724609375000e+02 3.574520349502563477e+00
-1.802240753173828125e+02 2.019615325927734375e+02 2.730540847778320312e+01
-1.822514038085937500e+02 2.255856018066406250e+02 7.118152618408203125e+01
-2.107464904785156250e+02 2.049507293701171875e+02 3.792509841918945312e+01
-1.809230499267578125e+02 2.289781951904296875e+02 -9.330624580383300781e+00
-1.969957275390625000e+02 2.020515747070312500e+02 2.377803230285644531e+01
-1.791463165283203125e+02 2.049588775634765625e+02 -8.706098937988281250e+01
-1.895586547851562500e+02 1.592352752685546875e+02 6.368456649780273438e+01
-2.164784393310546875e+02 1.689574584960937500e+02 6.436685180664062500e+01
-1.819155273437500000e+02 1.550426788330078125e+02 1.619624176025390625e+02
-1.976634063720703125e+02 1.677527923583984375e+02 -1.269956588745117188e+02
-1.934236450195312500e+02 1.662372741699218750e+02 3.536032104492187500e+01
-2.149942016601562500e+02 1.640336914062500000e+02 6.333475494384765625e+01
-2.188614044189453125e+02 1.722900085449218750e+02 6.511138916015625000e+01
-1.876714935302734375e+02 1.561638793945312500e+02 6.585517883300781250e+01
-2.126628112792968750e+02 1.734485931396484375e+02 1.907235527038574219e+01
-1.977932739257812500e+02 1.543968200683593750e+02 -1.133151626586914062e+02
-2.326892852783203125e+02 1.733865661621093750e+02 -5.386443328857421875e+01
-2.210360717773437500e+02 1.799523162841796875e+02 7.147248077392578125e+01
-2.015511474609375000e+02 1.608572845458984375e+02 -1.154864120483398438e+02
-2.208014984130859375e+02 1.787858123779296875e+02 6.276726150512695312e+01
-1.954292907714843750e+02 1.694348754882812500e+02 -8.304520416259765625e+01
-2.212997894287109375e+02 1.776053009033203125e+02 7.140407562255859375e+01
-1.978124542236328125e+02 1.869070587158203125e+02 1.006395187377929688e+02
-2.222229766845703125e+02 1.743388977050781250e+02 -1.742126655578613281e+01
-2.329188079833984375e+02 1.841489715576171875e+02 3.005196380615234375e+01
-2.134819946289062500e+02 1.595087280273437500e+02 1.827760505676269531e+01
-2.259530029296875000e+02 1.797406616210937500e+02 2.401071929931640625e+01
-1.908680877685546875e+02 1.656192626953125000e+02 1.219441070556640625e+02
